Time,N0,Temperature,Aw,pH,Category,Name,Organism,Predict
240.0,4.0,10.0,0.94,7.5,Culture medium,Broth,Bacillus cereus,0.07979852
240.0,4.0,10.0,0.95,7.5,Culture medium,Broth,Bacillus cereus,0.52735364
240.0,4.0,10.0,0.96,7.5,Culture medium,Broth,Bacillus cereus,0.92868054
240.0,4.0,10.0,0.97,7.5,Culture medium,Broth,Bacillus cereus,1.4702512
240.0,4.0,10.0,0.98,7.5,Culture medium,Broth,Bacillus cereus,2.1856763
240.0,4.0,10.0,0.99,7.5,Culture medium,Broth,Bacillus cereus,3.4386594
240.0,4.0,12.5,0.9,7.5,Culture medium,Broth,Bacillus cereus,-0.48920435
240.0,4.0,12.5,0.91,7.5,Culture medium,Broth,Bacillus cereus,0.1108643
240.0,4.0,12.5,0.92,7.5,Culture medium,Broth,Bacillus cereus,0.08838526
240.0,4.0,12.5,0.93,7.5,Culture medium,Broth,Bacillus cereus,-0.10830735
240.0,4.0,12.5,0.94,7.5,Culture medium,Broth,Bacillus cereus,0.33738184
240.0,4.0,12.5,0.95,7.5,Culture medium,Broth,Bacillus cereus,0.76806325
240.0,4.0,12.5,0.96,7.5,Culture medium,Broth,Bacillus cereus,1.3426809
240.0,4.0,12.5,0.97,7.5,Culture medium,Broth,Bacillus cereus,1.9328865
240.0,4.0,12.5,0.98,7.5,Culture medium,Broth,Bacillus cereus,2.4774098
240.0,4.0,12.5,0.99,7.5,Culture medium,Broth,Bacillus cereus,3.6082118
240.0,4.0,15.0,0.9,7.5,Culture medium,Broth,Bacillus cereus,-0.5686704
240.0,4.0,15.0,0.91,7.5,Culture medium,Broth,Bacillus cereus,0.13004392
240.0,4.0,15.0,0.92,7.5,Culture medium,Broth,Bacillus cereus,0.120260485
240.0,4.0,15.0,0.93,7.5,Culture medium,Broth,Bacillus cereus,-0.09017474
240.0,4.0,15.0,0.94,7.5,Culture medium,Broth,Bacillus cereus,0.36521876
240.0,4.0,15.0,0.95,7.5,Culture medium,Broth,Bacillus cereus,0.80938023
240.0,4.0,15.0,0.96,7.5,Culture medium,Broth,Bacillus cereus,1.4576783
240.0,4.0,15.0,0.97,7.5,Culture medium,Broth,Bacillus cereus,2.1395628
240.0,4.0,15.0,0.98,7.5,Culture medium,Broth,Bacillus cereus,2.693571
240.0,4.0,15.0,0.99,7.5,Culture medium,Broth,Bacillus cereus,3.9169111
240.0,4.0,17.5,0.9,7.5,Culture medium,Broth,Bacillus cereus,-0.3406963
240.0,4.0,17.5,0.91,7.5,Culture medium,Broth,Bacillus cereus,0.52004397
240.0,4.0,17.5,0.92,7.5,Culture medium,Broth,Bacillus cereus,0.5284861
240.0,4.0,17.5,0.93,7.5,Culture medium,Broth,Bacillus cereus,0.24802834
240.0,4.0,17.5,0.94,7.5,Culture medium,Broth,Bacillus cereus,0.72939223
240.0,4.0,17.5,0.95,7.5,Culture medium,Broth,Bacillus cereus,1.192114
240.0,4.0,17.5,0.96,7.5,Culture medium,Broth,Bacillus cereus,1.9867197
240.0,4.0,17.5,0.97,7.5,Culture medium,Broth,Bacillus cereus,2.655165
240.0,4.0,17.5,0.98,7.5,Culture medium,Broth,Bacillus cereus,3.0902016
240.0,4.0,17.5,0.99,7.5,Culture medium,Broth,Bacillus cereus,4.098273
240.0,4.0,20.0,0.9,7.5,Culture medium,Broth,Bacillus cereus,-0.14795077
240.0,4.0,20.0,0.91,7.5,Culture medium,Broth,Bacillus cereus,0.904944
240.0,4.0,20.0,0.92,7.5,Culture medium,Broth,Bacillus cereus,0.91140234
240.0,4.0,20.0,0.93,7.5,Culture medium,Broth,Bacillus cereus,0.54138064
240.0,4.0,20.0,0.94,7.5,Culture medium,Broth,Bacillus cereus,1.0634121
240.0,4.0,20.0,0.95,7.5,Culture medium,Broth,Bacillus cereus,1.5219499
240.0,4.0,20.0,0.96,7.5,Culture medium,Broth,Bacillus cereus,2.3031783
240.0,4.0,20.0,0.97,7.5,Culture medium,Broth,Bacillus cereus,2.950768
240.0,4.0,20.0,0.98,7.5,Culture medium,Broth,Bacillus cereus,3.5487418
240.0,4.0,20.0,0.99,7.5,Culture medium,Broth,Bacillus cereus,4.388174
240.0,4.0,22.5,0.9,7.5,Culture medium,Broth,Bacillus cereus,-0.10505327
240.0,4.0,22.5,0.91,7.5,Culture medium,Broth,Bacillus cereus,1.0137769
240.0,4.0,22.5,0.92,7.5,Culture medium,Broth,Bacillus cereus,1.0389017
240.0,4.0,22.5,0.93,7.5,Culture medium,Broth,Bacillus cereus,0.6867578
240.0,4.0,22.5,0.94,7.5,Culture medium,Broth,Bacillus cereus,1.2165165
240.0,4.0,22.5,0.95,7.5,Culture medium,Broth,Bacillus cereus,1.7326071
240.0,4.0,22.5,0.96,7.5,Culture medium,Broth,Bacillus cereus,2.4799824
240.0,4.0,22.5,0.97,7.5,Culture medium,Broth,Bacillus cereus,3.0316937
240.0,4.0,22.5,0.98,7.5,Culture medium,Broth,Bacillus cereus,3.4765
240.0,4.0,22.5,0.99,7.5,Culture medium,Broth,Bacillus cereus,4.2386436
240.0,4.0,25.0,0.9,7.5,Culture medium,Broth,Bacillus cereus,0.15200566
240.0,4.0,25.0,0.91,7.5,Culture medium,Broth,Bacillus cereus,1.400145
240.0,4.0,25.0,0.92,7.5,Culture medium,Broth,Bacillus cereus,1.4284177
240.0,4.0,25.0,0.93,7.5,Culture medium,Broth,Bacillus cereus,1.11673
240.0,4.0,25.0,0.94,7.5,Culture medium,Broth,Bacillus cereus,1.619259
240.0,4.0,25.0,0.95,7.5,Culture medium,Broth,Bacillus cereus,2.095954
240.0,4.0,25.0,0.96,7.5,Culture medium,Broth,Bacillus cereus,2.7808945
240.0,4.0,25.0,0.97,7.5,Culture medium,Broth,Bacillus cereus,3.3472419
240.0,4.0,25.0,0.98,7.5,Culture medium,Broth,Bacillus cereus,3.860486
240.0,4.0,25.0,0.99,7.5,Culture medium,Broth,Bacillus cereus,4.565876
240.0,4.0,0.0,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.5013387
240.0,4.0,0.0,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.502181
240.0,4.0,0.0,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.5371358
240.0,4.0,0.0,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.6729267
240.0,4.0,0.0,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.4581964
240.0,4.0,0.0,0.95,3.5,Culture medium,Broth,Escherichia coli,-2.2711132
240.0,4.0,0.0,0.96,3.5,Culture medium,Broth,Escherichia coli,-2.1398485
240.0,4.0,0.0,0.97,3.5,Culture medium,Broth,Escherichia coli,-2.3083286
240.0,4.0,0.0,0.98,3.5,Culture medium,Broth,Escherichia coli,-2.3913105
240.0,4.0,0.0,0.99,3.5,Culture medium,Broth,Escherichia coli,-1.8115357
240.0,4.0,2.5,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.4392304
240.0,4.0,2.5,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.4461136
240.0,4.0,2.5,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.4849837
240.0,4.0,2.5,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.614806
240.0,4.0,2.5,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.4246113
240.0,4.0,2.5,0.95,3.5,Culture medium,Broth,Escherichia coli,-2.2502677
240.0,4.0,2.5,0.96,3.5,Culture medium,Broth,Escherichia coli,-2.125519
240.0,4.0,2.5,0.97,3.5,Culture medium,Broth,Escherichia coli,-2.1980038
240.0,4.0,2.5,0.98,3.5,Culture medium,Broth,Escherichia coli,-2.2828183
240.0,4.0,2.5,0.99,3.5,Culture medium,Broth,Escherichia coli,-1.6741236
240.0,4.0,5.0,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.7060485
240.0,4.0,5.0,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.6985652
240.0,4.0,5.0,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.741984
240.0,4.0,5.0,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.862196
240.0,4.0,5.0,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.6160672
240.0,4.0,5.0,0.95,3.5,Culture medium,Broth,Escherichia coli,-2.3971403
240.0,4.0,5.0,0.96,3.5,Culture medium,Broth,Escherichia coli,-2.23099
240.0,4.0,5.0,0.97,3.5,Culture medium,Broth,Escherichia coli,-2.1712055
240.0,4.0,5.0,0.98,3.5,Culture medium,Broth,Escherichia coli,-2.1951303
240.0,4.0,5.0,0.99,3.5,Culture medium,Broth,Escherichia coli,-1.6527258
240.0,4.0,7.5,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.4357018
240.0,4.0,7.5,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.402567
240.0,4.0,7.5,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.4568992
240.0,4.0,7.5,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.6076884
240.0,4.0,7.5,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.361053
240.0,4.0,7.5,0.95,3.5,Culture medium,Broth,Escherichia coli,-2.098703
240.0,4.0,7.5,0.96,3.5,Culture medium,Broth,Escherichia coli,-1.9016073
240.0,4.0,7.5,0.97,3.5,Culture medium,Broth,Escherichia coli,-1.8202413
240.0,4.0,7.5,0.98,3.5,Culture medium,Broth,Escherichia coli,-1.8104633
240.0,4.0,7.5,0.99,3.5,Culture medium,Broth,Escherichia coli,-1.1900826
240.0,4.0,10.0,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.468315
240.0,4.0,10.0,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.2611384
240.0,4.0,10.0,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.2911246
240.0,4.0,10.0,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.4223301
240.0,4.0,10.0,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.1634076
240.0,4.0,10.0,0.95,3.5,Culture medium,Broth,Escherichia coli,-1.8415956
240.0,4.0,10.0,0.96,3.5,Culture medium,Broth,Escherichia coli,-1.5558493
240.0,4.0,10.0,0.97,3.5,Culture medium,Broth,Escherichia coli,-1.3718977
240.0,4.0,10.0,0.98,3.5,Culture medium,Broth,Escherichia coli,-1.1510835
240.0,4.0,10.0,0.99,3.5,Culture medium,Broth,Escherichia coli,-0.33636057
240.0,4.0,12.5,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.4904492
240.0,4.0,12.5,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.2179708
240.0,4.0,12.5,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.2457187
240.0,4.0,12.5,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.4109654
240.0,4.0,12.5,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.1338425
240.0,4.0,12.5,0.95,3.5,Culture medium,Broth,Escherichia coli,-1.8274307
240.0,4.0,12.5,0.96,3.5,Culture medium,Broth,Escherichia coli,-1.4255775
240.0,4.0,12.5,0.97,3.5,Culture medium,Broth,Escherichia coli,-1.222292
240.0,4.0,12.5,0.98,3.5,Culture medium,Broth,Escherichia coli,-1.0802013
240.0,4.0,12.5,0.99,3.5,Culture medium,Broth,Escherichia coli,-0.2606374
240.0,4.0,15.0,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.5907753
240.0,4.0,15.0,0.91,3.5,Culture medium,Broth,Escherichia coli,-2.223673
240.0,4.0,15.0,0.92,3.5,Culture medium,Broth,Escherichia coli,-2.2399898
240.0,4.0,15.0,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.4365802
240.0,4.0,15.0,0.94,3.5,Culture medium,Broth,Escherichia coli,-2.1611094
240.0,4.0,15.0,0.95,3.5,Culture medium,Broth,Escherichia coli,-1.8544811
240.0,4.0,15.0,0.96,3.5,Culture medium,Broth,Escherichia coli,-1.3784691
240.0,4.0,15.0,0.97,3.5,Culture medium,Broth,Escherichia coli,-1.0813956
240.0,4.0,15.0,0.98,3.5,Culture medium,Broth,Escherichia coli,-0.9507105
240.0,4.0,15.0,0.99,3.5,Culture medium,Broth,Escherichia coli,0.11964752
240.0,4.0,17.5,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.436341
240.0,4.0,17.5,0.91,3.5,Culture medium,Broth,Escherichia coli,-1.914039
240.0,4.0,17.5,0.92,3.5,Culture medium,Broth,Escherichia coli,-1.9147645
240.0,4.0,17.5,0.93,3.5,Culture medium,Broth,Escherichia coli,-2.1852808
240.0,4.0,17.5,0.94,3.5,Culture medium,Broth,Escherichia coli,-1.8988822
240.0,4.0,17.5,0.95,3.5,Culture medium,Broth,Escherichia coli,-1.5848387
240.0,4.0,17.5,0.96,3.5,Culture medium,Broth,Escherichia coli,-0.9823499
240.0,4.0,17.5,0.97,3.5,Culture medium,Broth,Escherichia coli,-0.7050107
240.0,4.0,17.5,0.98,3.5,Culture medium,Broth,Escherichia coli,-0.630181
240.0,4.0,17.5,0.99,3.5,Culture medium,Broth,Escherichia coli,0.2634968
240.0,4.0,20.0,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.201771
240.0,4.0,20.0,0.91,3.5,Culture medium,Broth,Escherichia coli,-1.5024388
240.0,4.0,20.0,0.92,3.5,Culture medium,Broth,Escherichia coli,-1.5036845
240.0,4.0,20.0,0.93,3.5,Culture medium,Broth,Escherichia coli,-1.8748798
240.0,4.0,20.0,0.94,3.5,Culture medium,Broth,Escherichia coli,-1.55409
240.0,4.0,20.0,0.95,3.5,Culture medium,Broth,Escherichia coli,-1.2516435
240.0,4.0,20.0,0.96,3.5,Culture medium,Broth,Escherichia coli,-0.6701951
240.0,4.0,20.0,0.97,3.5,Culture medium,Broth,Escherichia coli,-0.430918
240.0,4.0,20.0,0.98,3.5,Culture medium,Broth,Escherichia coli,-0.06851536
240.0,4.0,20.0,0.99,3.5,Culture medium,Broth,Escherichia coli,0.6603757
240.0,4.0,22.5,0.9,3.5,Culture medium,Broth,Escherichia coli,-2.1550694
240.0,4.0,22.5,0.91,3.5,Culture medium,Broth,Escherichia coli,-1.3756828
240.0,4.0,22.5,0.92,3.5,Culture medium,Broth,Escherichia coli,-1.3604968
240.0,4.0,22.5,0.93,3.5,Culture medium,Broth,Escherichia coli,-1.7184315
240.0,4.0,22.5,0.94,3.5,Culture medium,Broth,Escherichia coli,-1.3891606
240.0,4.0,22.5,0.95,3.5,Culture medium,Broth,Escherichia coli,-1.0740073
240.0,4.0,22.5,0.96,3.5,Culture medium,Broth,Escherichia coli,-0.54176533
240.0,4.0,22.5,0.97,3.5,Culture medium,Broth,Escherichia coli,-0.40805498
240.0,4.0,22.5,0.98,3.5,Culture medium,Broth,Escherichia coli,-0.19590217
240.0,4.0,22.5,0.99,3.5,Culture medium,Broth,Escherichia coli,0.44902605
240.0,4.0,25.0,0.9,3.5,Culture medium,Broth,Escherichia coli,-1.830574
240.0,4.0,25.0,0.91,3.5,Culture medium,Broth,Escherichia coli,-0.91810423
240.0,4.0,25.0,0.92,3.5,Culture medium,Broth,Escherichia coli,-0.8989752
240.0,4.0,25.0,0.93,3.5,Culture medium,Broth,Escherichia coli,-1.2145777
240.0,4.0,25.0,0.94,3.5,Culture medium,Broth,Escherichia coli,-0.90789896
240.0,4.0,25.0,0.95,3.5,Culture medium,Broth,Escherichia coli,-0.61823714
240.0,4.0,25.0,0.96,3.5,Culture medium,Broth,Escherichia coli,-0.13739933
240.0,4.0,25.0,0.97,3.5,Culture medium,Broth,Escherichia coli,-0.0037505648
240.0,4.0,25.0,0.98,3.5,Culture medium,Broth,Escherichia coli,0.22780874
240.0,4.0,25.0,0.99,3.5,Culture medium,Broth,Escherichia coli,0.7890876
240.0,4.0,0.0,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.1826146
240.0,4.0,0.0,0.91,4.0,Culture medium,Broth,Escherichia coli,-2.182905
240.0,4.0,0.0,0.92,4.0,Culture medium,Broth,Escherichia coli,-2.206684
240.0,4.0,0.0,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.3210454
240.0,4.0,0.0,0.94,4.0,Culture medium,Broth,Escherichia coli,-2.0886714
240.0,4.0,0.0,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.8816719
240.0,4.0,0.0,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.7515843
240.0,4.0,0.0,0.97,4.0,Culture medium,Broth,Escherichia coli,-1.935882
240.0,4.0,0.0,0.98,4.0,Culture medium,Broth,Escherichia coli,-2.0488496
240.0,4.0,0.0,0.99,4.0,Culture medium,Broth,Escherichia coli,-1.4295694
240.0,4.0,2.5,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.0808113
240.0,4.0,2.5,0.91,4.0,Culture medium,Broth,Escherichia coli,-2.08575
240.0,4.0,2.5,0.92,4.0,Culture medium,Broth,Escherichia coli,-2.1131506
240.0,4.0,2.5,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.2189848
240.0,4.0,2.5,0.94,4.0,Culture medium,Broth,Escherichia coli,-2.0098326
240.0,4.0,2.5,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.8164176
240.0,4.0,2.5,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.6882598
240.0,4.0,2.5,0.97,4.0,Culture medium,Broth,Escherichia coli,-1.7785672
240.0,4.0,2.5,0.98,4.0,Culture medium,Broth,Escherichia coli,-1.9060628
240.0,4.0,2.5,0.99,4.0,Culture medium,Broth,Escherichia coli,-1.2626659
240.0,4.0,5.0,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.33036
240.0,4.0,5.0,0.91,4.0,Culture medium,Broth,Escherichia coli,-2.3211155
240.0,4.0,5.0,0.92,4.0,Culture medium,Broth,Escherichia coli,-2.3508863
240.0,4.0,5.0,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.4449255
240.0,4.0,5.0,0.94,4.0,Culture medium,Broth,Escherichia coli,-2.1798675
240.0,4.0,5.0,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.9423668
240.0,4.0,5.0,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.772807
240.0,4.0,5.0,0.97,4.0,Culture medium,Broth,Escherichia coli,-1.7332731
240.0,4.0,5.0,0.98,4.0,Culture medium,Broth,Escherichia coli,-1.805852
240.0,4.0,5.0,0.99,4.0,Culture medium,Broth,Escherichia coli,-1.2351758
240.0,4.0,7.5,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.0528429
240.0,4.0,7.5,0.91,4.0,Culture medium,Broth,Escherichia coli,-2.0182393
240.0,4.0,7.5,0.92,4.0,Culture medium,Broth,Escherichia coli,-2.0589263
240.0,4.0,7.5,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.185477
240.0,4.0,7.5,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.923823
240.0,4.0,7.5,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.6435932
240.0,4.0,7.5,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.4442985
240.0,4.0,7.5,0.97,4.0,Culture medium,Broth,Escherichia coli,-1.3872714
240.0,4.0,7.5,0.98,4.0,Culture medium,Broth,Escherichia coli,-1.4285257
240.0,4.0,7.5,0.99,4.0,Culture medium,Broth,Escherichia coli,-0.7763435
240.0,4.0,10.0,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.083581
240.0,4.0,10.0,0.91,4.0,Culture medium,Broth,Escherichia coli,-1.8783363
240.0,4.0,10.0,0.92,4.0,Culture medium,Broth,Escherichia coli,-1.8955259
240.0,4.0,10.0,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.0070713
240.0,4.0,10.0,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.7340244
240.0,4.0,10.0,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.3968648
240.0,4.0,10.0,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.1158708
240.0,4.0,10.0,0.97,4.0,Culture medium,Broth,Escherichia coli,-0.9592099
240.0,4.0,10.0,0.98,4.0,Culture medium,Broth,Escherichia coli,-0.7845669
240.0,4.0,10.0,0.99,4.0,Culture medium,Broth,Escherichia coli,0.0768174
240.0,4.0,12.5,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.1410358
240.0,4.0,12.5,0.91,4.0,Culture medium,Broth,Escherichia coli,-1.8692783
240.0,4.0,12.5,0.92,4.0,Culture medium,Broth,Escherichia coli,-1.8842288
240.0,4.0,12.5,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.0354335
240.0,4.0,12.5,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.7471831
240.0,4.0,12.5,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.425117
240.0,4.0,12.5,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.028699
240.0,4.0,12.5,0.97,4.0,Culture medium,Broth,Escherichia coli,-0.84635967
240.0,4.0,12.5,0.98,4.0,Culture medium,Broth,Escherichia coli,-0.73965734
240.0,4.0,12.5,0.99,4.0,Culture medium,Broth,Escherichia coli,0.146021
240.0,4.0,15.0,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.2677133
240.0,4.0,15.0,0.91,4.0,Culture medium,Broth,Escherichia coli,-1.9004192
240.0,4.0,15.0,0.92,4.0,Culture medium,Broth,Escherichia coli,-1.9036765
240.0,4.0,15.0,0.93,4.0,Culture medium,Broth,Escherichia coli,-2.0967464
240.0,4.0,15.0,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.81068
240.0,4.0,15.0,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.487699
240.0,4.0,15.0,0.96,4.0,Culture medium,Broth,Escherichia coli,-1.017123
240.0,4.0,15.0,0.97,4.0,Culture medium,Broth,Escherichia coli,-0.73903936
240.0,4.0,15.0,0.98,4.0,Culture medium,Broth,Escherichia coli,-0.6390097
240.0,4.0,15.0,0.99,4.0,Culture medium,Broth,Escherichia coli,0.5126029
240.0,4.0,17.5,0.9,4.0,Culture medium,Broth,Escherichia coli,-2.108463
240.0,4.0,17.5,0.91,4.0,Culture medium,Broth,Escherichia coli,-1.5859649
240.0,4.0,17.5,0.92,4.0,Culture medium,Broth,Escherichia coli,-1.5736337
240.0,4.0,17.5,0.93,4.0,Culture medium,Broth,Escherichia coli,-1.8432972
240.0,4.0,17.5,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.5463043
240.0,4.0,17.5,0.95,4.0,Culture medium,Broth,Escherichia coli,-1.2159097
240.0,4.0,17.5,0.96,4.0,Culture medium,Broth,Escherichia coli,-0.6196352
240.0,4.0,17.5,0.97,4.0,Culture medium,Broth,Escherichia coli,-0.36128348
240.0,4.0,17.5,0.98,4.0,Culture medium,Broth,Escherichia coli,-0.3088728
240.0,4.0,17.5,0.99,4.0,Culture medium,Broth,Escherichia coli,0.6703147
240.0,4.0,20.0,0.9,4.0,Culture medium,Broth,Escherichia coli,-1.8478321
240.0,4.0,20.0,0.91,4.0,Culture medium,Broth,Escherichia coli,-1.146061
240.0,4.0,20.0,0.92,4.0,Culture medium,Broth,Escherichia coli,-1.1342478
240.0,4.0,20.0,0.93,4.0,Culture medium,Broth,Escherichia coli,-1.5056651
240.0,4.0,20.0,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.1742785
240.0,4.0,20.0,0.95,4.0,Culture medium,Broth,Escherichia coli,-0.85571635
240.0,4.0,20.0,0.96,4.0,Culture medium,Broth,Escherichia coli,-0.2801278
240.0,4.0,20.0,0.97,4.0,Culture medium,Broth,Escherichia coli,-0.05994865
240.0,4.0,20.0,0.98,4.0,Culture medium,Broth,Escherichia coli,0.30049852
240.0,4.0,20.0,0.99,4.0,Culture medium,Broth,Escherichia coli,1.1314937
240.0,4.0,22.5,0.9,4.0,Culture medium,Broth,Escherichia coli,-1.7941514
240.0,4.0,22.5,0.91,4.0,Culture medium,Broth,Escherichia coli,-1.0123261
240.0,4.0,22.5,0.92,4.0,Culture medium,Broth,Escherichia coli,-0.984083
240.0,4.0,22.5,0.93,4.0,Culture medium,Broth,Escherichia coli,-1.3424999
240.0,4.0,22.5,0.94,4.0,Culture medium,Broth,Escherichia coli,-1.0036397
240.0,4.0,22.5,0.95,4.0,Culture medium,Broth,Escherichia coli,-0.67299116
240.0,4.0,22.5,0.96,4.0,Culture medium,Broth,Escherichia coli,-0.14257762
240.0,4.0,22.5,0.97,4.0,Culture medium,Broth,Escherichia coli,-0.027657913
240.0,4.0,22.5,0.98,4.0,Culture medium,Broth,Escherichia coli,0.16671565
240.0,4.0,22.5,0.99,4.0,Culture medium,Broth,Escherichia coli,0.896027
240.0,4.0,25.0,0.9,4.0,Culture medium,Broth,Escherichia coli,-1.4079381
240.0,4.0,25.0,0.91,4.0,Culture medium,Broth,Escherichia coli,-0.49302354
240.0,4.0,25.0,0.92,4.0,Culture medium,Broth,Escherichia coli,-0.46083754
240.0,4.0,25.0,0.93,4.0,Culture medium,Broth,Escherichia coli,-0.7769243
240.0,4.0,25.0,0.94,4.0,Culture medium,Broth,Escherichia coli,-0.46052265
240.0,4.0,25.0,0.95,4.0,Culture medium,Broth,Escherichia coli,-0.1553637
240.0,4.0,25.0,0.96,4.0,Culture medium,Broth,Escherichia coli,0.3215062
240.0,4.0,25.0,0.97,4.0,Culture medium,Broth,Escherichia coli,0.43603668
240.0,4.0,25.0,0.98,4.0,Culture medium,Broth,Escherichia coli,0.6498131
240.0,4.0,25.0,0.99,4.0,Culture medium,Broth,Escherichia coli,1.2885467
240.0,4.0,0.0,0.9,4.5,Culture medium,Broth,Escherichia coli,-1.6664547
240.0,4.0,0.0,0.91,4.5,Culture medium,Broth,Escherichia coli,-1.7228762
240.0,4.0,0.0,0.92,4.5,Culture medium,Broth,Escherichia coli,-1.7530253
240.0,4.0,0.0,0.93,4.5,Culture medium,Broth,Escherichia coli,-1.8733876
240.0,4.0,0.0,0.94,4.5,Culture medium,Broth,Escherichia coli,-1.6342027
240.0,4.0,0.0,0.95,4.5,Culture medium,Broth,Escherichia coli,-1.4130027
240.0,4.0,0.0,0.96,4.5,Culture medium,Broth,Escherichia coli,-1.1733911
240.0,4.0,0.0,0.97,4.5,Culture medium,Broth,Escherichia coli,-1.4202746
240.0,4.0,0.0,0.98,4.5,Culture medium,Broth,Escherichia coli,-1.5286707
240.0,4.0,0.0,0.99,4.5,Culture medium,Broth,Escherichia coli,-0.8154513
240.0,4.0,2.5,0.9,4.5,Culture medium,Broth,Escherichia coli,-1.6061822
240.0,4.0,2.5,0.91,4.5,Culture medium,Broth,Escherichia coli,-1.6704497
240.0,4.0,2.5,0.92,4.5,Culture medium,Broth,Escherichia coli,-1.7046784
240.0,4.0,2.5,0.93,4.5,Culture medium,Broth,Escherichia coli,-1.8126909
240.0,4.0,2.5,0.94,4.5,Culture medium,Broth,Escherichia coli,-1.5969485
240.0,4.0,2.5,0.95,4.5,Culture medium,Broth,Escherichia coli,-1.3890431
240.0,4.0,2.5,0.96,4.5,Culture medium,Broth,Escherichia coli,-1.1513613
240.0,4.0,2.5,0.97,4.5,Culture medium,Broth,Escherichia coli,-1.3041968
240.0,4.0,2.5,0.98,4.5,Culture medium,Broth,Escherichia coli,-1.4377835
240.0,4.0,2.5,0.99,4.5,Culture medium,Broth,Escherichia coli,-0.7134322
240.0,4.0,5.0,0.9,4.5,Culture medium,Broth,Escherichia coli,-2.0002446
240.0,4.0,5.0,0.91,4.5,Culture medium,Broth,Escherichia coli,-2.047899
240.0,4.0,5.0,0.92,4.5,Culture medium,Broth,Escherichia coli,-2.0845711
240.0,4.0,5.0,0.93,4.5,Culture medium,Broth,Escherichia coli,-2.1784804
240.0,4.0,5.0,0.94,4.5,Culture medium,Broth,Escherichia coli,-1.9081539
